randomisationGroup,pool,groupTotalMessages,groupMicroDialogs,poolVariants,microDialog,folderPath,order,nodeUid,type,comment,resultVariable,answerType,channel,containsRules,isCommand,triggerExprs,en-GB,ro-RO
r_CompassionateFeedback,r_CompassionateFeedback @ Compassionate feedback when patient is not doing so great,6,1,6,Compassionate feedback when patient is not doing so great,Inquire about patient's well-being,2,md-015#002,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,expects NO answer,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,"Remember, you're stronger than you think! 🛡️",Amintește-ți că ești mai puternic decât crezi! 🛡️
r_CompassionateFeedback,r_CompassionateFeedback @ Compassionate feedback when patient is not doing so great,6,1,6,Compassionate feedback when patient is not doing so great,Inquire about patient's well-being,3,md-015#003,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,expects NO answer,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,It sounds like it's been a bit of a rough day.,Se pare că a fost o zi un pic dificilă.
r_CompassionateFeedback,r_CompassionateFeedback @ Compassionate feedback when patient is not doing so great,6,1,6,Compassionate feedback when patient is not doing so great,Inquire about patient's well-being,4,md-015#004,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,expects NO answer,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,"Hang in there, you've got this! 💪","Rezistă, o să reușești! 💪"
r_CompassionateFeedback,r_CompassionateFeedback @ Compassionate feedback when patient is not doing so great,6,1,6,Compassionate feedback when patient is not doing so great,Inquire about patient's well-being,5,md-015#005,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,expects NO answer,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,I'm sorry to hear that you're not feeling great.,Îmi pare rău să aud că nu te simți prea bine.
r_CompassionateFeedback,r_CompassionateFeedback @ Compassionate feedback when patient is not doing so great,6,1,6,Compassionate feedback when patient is not doing so great,Inquire about patient's well-being,6,md-015#006,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,expects NO answer,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,"Remember, it's okay to have tough days.",Amintește-ți că este normal să ai zile dificile.
r_CompassionateFeedbackAndCoaching,r_CompassionateFeedbackAndCoaching @ Coaching,2,1,2,Coaching,Inquire about patient's well-being / Compassionate feedback when patient is not doing so great,1,md-016#001,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,$needForCatharsis,select one,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,Want to chat more about what's on your mind?,Vrei să vorbim mai mult despre ce te supără?
r_CompassionateFeedbackAndCoaching,r_CompassionateFeedbackAndCoaching @ Coaching,2,1,2,Coaching,Inquire about patient's well-being / Compassionate feedback when patient is not doing so great,2,md-016#002,message,To be shown only if $currentLevelOfPhysicalWellBeing<=0,,select one,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller or equal than 0,Maybe some deep breaths could help? 🌬️,Poate că câteva respirații adânci ar putea ajuta? 🌬️
r_CompassionateFeedbackAndQueryMedicalHelp,r_CompassionateFeedbackAndQueryMedicalHelp @ Offer to have medical staff contact patient,1,1,1,Offer to have medical staff contact patient,Inquire about patient's well-being / Compassionate feedback when patient is not doing so great,1,md-017#001,message,To be shown only if $currentLevelOfPhysicalWellBeing<=-1,$needMedicalHelp,select one,👤 App/partner message to participant,2,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than -99 ; $currentLevelOfPhysicalWellBeing calculated value is smaller than 0,Would you like to be contacted by your study assistant?,Vrei ca asistentul tău de studiu să te contacteze?
r_PositiveFeedback,r_PositiveFeedback @ Positive feedback when patient is doing well,3,1,3,Positive feedback when patient is doing well,Inquire about patient's well-being,1,md-018#001,message,To be shown only if $currentLevelOfPhysicalWellBeing>0,,expects NO answer,👤 App/partner message to participant,1,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than 0,That's awesome! Keep that positive energy flowing! 😊,Asta e grozav! Continuă să păstrezi energia pozitivă! 😊
r_PositiveFeedback,r_PositiveFeedback @ Positive feedback when patient is doing well,3,1,3,Positive feedback when patient is doing well,Inquire about patient's well-being,2,md-018#002,message,To be shown only if $currentLevelOfPhysicalWellBeing>0,,expects NO answer,👤 App/partner message to participant,1,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than 0,Excellent! Great to hear this! 🎉,Excelent! Mă bucur să aud asta! 🎉
r_PositiveFeedback,r_PositiveFeedback @ Positive feedback when patient is doing well,3,1,3,Positive feedback when patient is doing well,Inquire about patient's well-being,3,md-018#003,message,To be shown only if $currentLevelOfPhysicalWellBeing>0,,expects NO answer,👤 App/partner message to participant,1,no,$currentLevelOfPhysicalWellBeing calculated value is bigger than 0,Fantastic! It’s amazing to feel good 😉,Fantastic! Este minunat să te simți bine 😉
r_PositiveFeedbackAndQueryAssistance,r_PositiveFeedbackAndQueryAssistance @ Offer assistance,1,1,1,Offer assistance,Inquire about patient's well-being / Positive feedback when patient is doing well,1,md-019#001,message,To be shown only if $currentLevelOfPhysicalWellBeing=1,$needGeneralAssistance,select one,👤 App/partner message to participant,1,no,$currentLevelOfPhysicalWellBeing calculated value equals 1,Awesome! 😄 Keep up the good vibes and let me know if you need anything.,Grozaaav! 😄 Păstrează vibrațiile bune și anunță-mă dacă ai nevoie de ceva.
r_PromptForSpirometry_Stage1_Push,r_PromptForSpirometry_Stage1_Push @ Prompt patient to conduct daily spirometry,2,1,2,Prompt patient to conduct daily spirometry,,4,md-020#004,message,Sent as push notification,,expects NO answer,👤 App/partner message to participant,0,no,,Quick reminder to check your lung function with spirometry today!,Îți reamintesc să îți verifici astăzi funcția pulmonară cu ajutorul spirometrului!
r_PromptForSpirometry_Stage1_Push,r_PromptForSpirometry_Stage1_Push @ Prompt patient to conduct daily spirometry,2,1,2,Prompt patient to conduct daily spirometry,,5,md-020#005,message,Sent as push notification,,expects NO answer,👤 App/partner message to participant,0,no,,It's spirometry time! Let's make sure your lungs are doing well today.,Este timpul pentru spirometrie! Să verificăm cât de sănătoși sunt plămânii tăi astăzi.
r_PromptForSpirometry_Stage2,r_PromptForSpirometry_Stage2 @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,8,md-020#008,message,---,$mySpiro_readinessForSpirometry,select one,👤 App/partner message to participant,0,no,,Is this a good time point to proceed with your daily lung function measurement?,Este momentul potrivit pentru măsurarea zilnică a funcției tale pulmonare?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,10,md-020#010,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Do you have your spirometer handy?,Ai spirometrul la îndemână?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,11,md-020#011,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Is your spirometer close by?,Este spirometrul tău în apropiere?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,12,md-020#012,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Do you have your spirometer with you?,Ai spirometrul cu tine?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,13,md-020#013,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Is your spirometer within reach?,Este spirometrul la îndemână?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,14,md-020#014,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Do you have access to your spirometer?,Ai acces la spirometrul tău?
r_PromptForSpirometry_Stage3,r_PromptForSpirometry_Stage3 @ Prompt patient to conduct daily spirometry,6,1,6,Prompt patient to conduct daily spirometry,,15,md-020#015,message,To be shown if $mySpiro_readinessForSpirometry=1,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,1,no,$mySpiro_readinessForSpirometry calculated value equals 1,Is your spirometer nearby?,Este spirometrul la îndemână?
r_PromptForSpirometry_Stage4,r_PromptForSpirometry_Stage4 @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,17,md-020#017,message,To be shown if $mySpiro_readinessForSpirometry=1 and $mySpiro_spirometerWithinReach=0,$mySpiro_spirometerWithinReach,select one,👤 App/partner message to participant,2,no,$mySpiro_readinessForSpirometry calculated value equals 1 ; $mySpiro_spirometerWithinReach calculated value equals 0,Do you need a few minutes to go grab your spirometer? I will wait for you. Please let me know when you are ready.,Ai nevoie de câteva minute pentru a-ți aduce spirometrul? Te aștept. Anunță-mă când ești gata.
r_StartSpirometry,r_StartSpirometry @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,19,md-020#019,message,"To be shown if $mySpiro_readinessForSpirometry=1 AND $mySpiro_spirometerWithinReach=1. If left unresponded by the user, after a certain amount of time, say 10 minutes, the variable $spirometryStart should be set equal to 0 and the chatbot should move on to the next message in the dialogue.",$mySpiro_spirometryStart,select one,👤 App/partner message to participant,2,no,$mySpiro_spirometerWithinReach calculated value equals 1 ; $mySpiro_readinessForSpirometry calculated value equals 1,Please tap when ready!,Apasă butonul când ești gata!
r_ThanksForCarryingOutSpirometryMeasurement,r_ThanksForCarryingOutSpirometryMeasurement @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,25,md-020#025,message,Thank the user for taking the time to do spirometry,,expects NO answer,👤 App/partner message to participant,1,no,$claidSpirometryCompleted calculated value equals 1,✅ Thanks for taking the time to do a spirometry measurement.,✅ Mulțumim că ți-ai făcut timp pentru a măsura spirometria.
r_InquireAboutRepeatingSpirometry,r_InquireAboutRepeatingSpirometry @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,28,md-020#028,message,To be shown if spirometry was started by the user but the procedure was unsuccessful or interrupted,$mySpiro_willingnessToRetrySpirometry,select one,👤 App/partner message to participant,2,no,$mySpiro_spirometryStart calculated value equals 1 ; $claidSpirometryCompleted calculated value equals 0,"⚠️🤷‍♂️ Apparently something did not work out quite right during spirometry. Don't worry, it can happen. Would you like to try again?","⚠️🤷‍♂️ Se pare că ceva nu a mers bine în timpul spirometriei. Nu îți face griji, se mai întâmplă. Vrei să încerci din nou?"
r_DealingWithUnwillingnessToRetrySpirometry_Phase1,r_DealingWithUnwillingnessToRetrySpirometry_Phase1 @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,30,md-020#030,message,To be shown if user seems unwilling to retry spirometry,$mySpiro_willingnessToEngageWithEducationalMaterialOnSpirometry,select one,👤 App/partner message to participant,1,no,$mySpiro_willingnessToRetrySpirometry calculated value equals 0,I know this can sometimes be frustrating. Would you like to watch a video that will help you improve your spirometry technique?,Știu că uneori poate fi frustrant. Vrei să vezi un videoclip care te ajută să îți îmbunătățești tehnica de spirometrie?
r_DealingWithUnwillingnessToRetrySpirometry_Phase2,r_DealingWithUnwillingnessToRetrySpirometry_Phase2 @ Prompt patient to conduct daily spirometry,1,1,1,Prompt patient to conduct daily spirometry,,32,md-020#032,message,To be shown if user seems unwilling to retry spirometry and refuses to engage with educational material on spirometry,$mySpiro_willingnessToRetrySpirometry,select one,👤 App/partner message to participant,2,no,$mySpiro_willingnessToEngageWithEducationalMaterialOnSpirometry calculated value equals 0 ; $mySpiro_willingnessToRetrySpirometry calculated value equals 0,I understand; perhaps spirometry technique is not the issue here. Would you like to have another go at spirometry?,"Înțeleg, s-ar putea ca tehnica spirometriei să nu fie problema. Vrei să încerci din nou testul?"
